timestamp_ns,timestamp_iso,valor
1787140803750000000,2026-08-19T07:00:03.750000,-0.163271
1787140803781250000,2026-08-19T07:00:03.781250,-0.399106
1787140803812500000,2026-08-19T07:00:03.812500,-0.344682
1787140803843750000,2026-08-19T07:00:03.843750,-0.544236
1787140803875000000,2026-08-19T07:00:03.875000,-0.344682
1787140803906250000,2026-08-19T07:00:03.906250,-0.272118
1787140803937500000,2026-08-19T07:00:03.937500,-0.072565
1787140803968750000,2026-08-19T07:00:03.968750,0.018141
1787140804000000000,2026-08-19T07:00:04,0.090706
1787140804031250000,2026-08-19T07:00:04.031250,-0.054424
1787140804062500000,2026-08-19T07:00:04.062500,-0.199553
1787140804093750000,2026-08-19T07:00:04.093750,-0.489812
1787140804125000000,2026-08-19T07:00:04.125000,-0.562377
1787140804156250000,2026-08-19T07:00:04.156250,-0.308400
1787140804187500000,2026-08-19T07:00:04.187500,-0.217694
1787140804218750000,2026-08-19T07:00:04.218750,-0.090706
1787140804250000000,2026-08-19T07:00:04.250000,0.235835
1787140804281250000,2026-08-19T07:00:04.281250,0.326541
1787140804312500000,2026-08-19T07:00:04.312500,0.000000
1787140804343750000,2026-08-19T07:00:04.343750,-0.072565
1787140804375000000,2026-08-19T07:00:04.375000,-0.417247
1787140804406250000,2026-08-19T07:00:04.406250,-0.000000
1787140804437500000,2026-08-19T07:00:04.437500,-0.126988
1787140804468750000,2026-08-19T07:00:04.468750,-0.108847
1787140804500000000,2026-08-19T07:00:04.500000,-0.181412
1787140804531250000,2026-08-19T07:00:04.531250,0.054424
1787140804562500000,2026-08-19T07:00:04.562500,-0.072565
1787140804593750000,2026-08-19T07:00:04.593750,-0.072565
1787140804625000000,2026-08-19T07:00:04.625000,-0.235835
1787140804656250000,2026-08-19T07:00:04.656250,-0.090706
1787140804687500000,2026-08-19T07:00:04.687500,-0.126988
1787140804718750000,2026-08-19T07:00:04.718750,-0.544236
1787140804750000000,2026-08-19T07:00:04.750000,-0.344682
1787140804781250000,2026-08-19T07:00:04.781250,-0.145129
1787140804812500000,2026-08-19T07:00:04.812500,-0.072565
1787140804843750000,2026-08-19T07:00:04.843750,0.072565
1787140804875000000,2026-08-19T07:00:04.875000,0.126988
1787140804906250000,2026-08-19T07:00:04.906250,0.036282
1787140804937500000,2026-08-19T07:00:04.937500,0.054424
1787140804968750000,2026-08-19T07:00:04.968750,-0.036282
1787140805000000000,2026-08-19T07:00:05,0.000000
1787140805031250000,2026-08-19T07:00:05.031250,0.181412
1787140805062500000,2026-08-19T07:00:05.062500,0.145129
1787140805093750000,2026-08-19T07:00:05.093750,0.290259
1787140805125000000,2026-08-19T07:00:05.125000,0.272118
